patient,group,mediaPosX,mediaPosY,mediaPosZ,mediaAngX,mediaAngY,mediaAngZ,stdPosX,stdPosY,stdPosZ,stdAngX,stdAngY,stdAngZ,kurPosX,kurPosY,kurPosZ,kurAngX,kurAngY,kurAngZ,skwPosX,skwPosY,skwPosZ,skwAngX,skwAngY,skwAngZ
44,B,0.117764637002348,0.285292318501171,-0.364866791569088,11.4363812705036,0.369226589114806,46.6314828946136,0.350736717414435,0.23906861666943,0.191980375209184,25.5015266743691,85.3194861822549,32.8989428431954,3.4139378495306,4.73668746967286,2.12751305265694,4.21165637277509,2.64571047356539,11.0322967090956,-0.143284141681277,-1.56102638382545,0.000502453009658187,-0.853327713599986,0.061672738918612,-1.27121114955557
45,B,0.00664170212765868,0.0366339651837523,0.385731411992262,-44.8922403037057,10.1233202637331,6.00592066473238,0.336556438882618,0.111492756735687,0.363382454466496,17.9788952981303,80.2584109577469,23.6553263886891,1.77576920583635,10.0842915736772,2.0823256501357,5.2282383595225,2.62357904625507,4.58728154648936,0.382735344375944,-2.76954509209101,-0.243597118565784,-0.0828648882406695,-0.150962659924732,-0.109705578036812
46,B,0.270219647218456,0.061328303934871,0.0592817367706945,21.8904753422686,-0.824293071913133,-8.73733948710995,0.155775871067804,0.126456525428837,0.292175660171323,18.5958777186237,77.2538436104987,19.0300453215639,3.49348614279742,13.9323662286527,4.59185905373723,2.8584787884178,2.87136672247093,3.77989998871058,-0.840854136473732,-3.20644069253716,-0.969007183713887,-0.639832635590273,0.0935573050062533,0.151691860645648
47,B,0.231854487320851,0.205044410143329,0.107552690187439,26.1118742549614,0.144057870038636,-25.9696921157662,0.172204833830314,0.159994492538102,0.270234142389466,19.651525119944,87.247356031785,22.0305723166903,3.29653255124583,6.62277928072596,4.19039473404352,3.49796316489682,2.33031791967029,3.70288798696076,0.191567928632099,-1.93072773238024,-0.761895107328102,-0.45460234033474,-0.187733602778376,0.345159842642711
48,B,0.121746149162867,0.0278871537290716,-0.10349721968544,19.1639412790851,19.1711746694064,-10.1804599675292,0.14790457117002,0.107085599202344,0.291155463108851,17.2864980400648,73.7166460210863,18.4010140173786,3.14311749102854,12.9781762721167,3.52694156942336,2.67773444677825,2.42750224418663,4.72209269767184,-0.347434791735553,-2.99426602549193,-0.210500861746196,-0.16392856449235,-0.0940748290166036,0.626750932187411
49,B,0.136517462848861,0.0501489017760061,-0.140265741210583,0.675826604595878,22.9413431290323,-8.01944133236678,0.210885359553262,0.217753214436221,0.282090175428081,29.0153266662422,80.2979342725489,36.6004159149236,2.17102749430518,6.07055981108938,4.46483843266638,1.55517411185517,2.7887241043782,5.06118439281456,0.110165030300302,-1.73146162372062,-0.415619782298469,-0.146769201988471,-0.176872162003877,-0.0420463156155112
50,B,0.0241960702122124,-0.102347063138591,-0.0174753680901258,1.784735247105,11.0070816434373,3.66982891590258,0.177752876635703,0.272775152649832,0.312476709499089,24.4695671173768,86.3426383938287,36.0569932414803,4.59525763618352,5.470361490044,4.20654302591684,2.09501349104067,2.27921047031613,5.82089782197223,-1.07662951758894,-1.96654631110332,0.157048964427707,-0.574374073375207,-0.00896573644335634,0.397722087684446
51,B,-0.189731601571519,0.0219277235960246,-0.0963908204298606,11.317194037994,42.3805704484401,5.42010298821355,0.447162894446286,0.131434401223688,0.245523802228231,18.2155738859444,73.8453187131286,21.1825215764487,2.93819429812224,10.4392913418398,2.26449413473741,3.75105046091149,3.46175735075679,2.17316816488976,-0.291571363095819,-2.52843314330679,0.392434917390214,-0.511512178363801,-0.981131319033473,0.192602265155298
52,B,0.0581179785431937,0.0401374929418407,-0.0868655448898848,30.9272785960389,49.3067658402315,24.6424836137776,0.36007967766567,0.164962460570913,0.324386727259821,25.1091885970716,88.8107353813365,27.0851679025601,2.28991904836553,8.11798782275567,4.81316348471479,3.72716698810097,2.67175239580529,3.21335213274721,-0.411814654316648,-2.30428255759034,1.44016680073731,-0.549697484965494,-0.798297463132926,-0.578626531602082
53,B,-0.0473948999129677,0.277680539599652,-0.399966684073105,31.166844951725,-19.29513068,30.3991176100958,0.308008417039809,0.163455229689571,0.243198732466724,15.9910821269126,78.9348145069081,22.4226417842424,3.03946249005895,8.3960567854826,3.17756947432923,4.58877439083778,2.35609508453847,3.15918386835231,-0.344215829291138,-2.20216234895724,-0.243373171362355,-0.919352270205149,-0.122908903507771,-0.98867621167055
54,B,-0.0394791591591568,-0.00381123123123135,-0.0656819819819835,10.0252042068109,-2.78927489147146,15.5325865885886,0.336509964691882,0.159432428334237,0.158568744355147,20.554930549288,82.5639902644008,23.5152538504227,3.11482010193533,8.05917498341458,2.52672025280015,4.68135324263553,2.55796704607317,2.76314709360853,-0.430022529676697,-2.34470583067053,0.0684619904803454,-0.356018650624389,-0.257367492965703,-0.246158520708184
55,B,-0.251407548327711,-0.00748518563976686,-0.174448904571953,113.142444112991,46.1460715778459,5.61147194845048,0.346010951549923,0.203473263223065,0.182216687463174,16.7541859731172,120.008583539909,19.3295686346378,2.87684187430574,4.05502216723171,2.94926954403451,5.97334493138593,1.95061573744278,1.86078881315056,-0.442665099208786,-1.5603327504539,0.693790632004467,-0.923550608120837,-0.658427035198638,-0.305297360815589
56,B,0.227982591083115,0.0479027713968136,-0.196622129183648,15.4671484339533,16.7357274876991,-38.0103443517352,0.262549740769849,0.253418616207141,0.492812849109119,25.2393991086867,87.4818693411062,31.9165725329208,2.36762360198948,5.777899117002,2.2558980830635,3.09120876714776,2.31975402629842,4.23792007749009,-0.310654160269487,-1.92232725223433,-0.488202231072073,-0.24372919870697,-0.256709379937066,-0.226856392213946
57,B,0.305277962382431,0.0933069435736672,-0.360230822884011,29.7211568554624,32.8284558166144,-23.9982836371474,0.206412014802322,0.303143298223389,0.426072565200447,27.6930975379649,80.263950661997,35.5271005064925,2.82095670300895,4.10725309272236,3.83465514602205,2.6155366183298,2.29152912032802,3.21211641204507,-0.610565896305805,-1.56454145883328,-0.808980287417598,-0.455265701994873,-0.281118908203057,-0.170815089858453
58,B,0.0296014259597818,0.510771663619744,-0.317748446069471,52.2448265557221,21.5845285488117,2.3918878025594,0.36726476797202,0.205934597836759,0.256174797388288,22.4137174759889,83.667290903964,24.9979534276375,2.1353347629263,4.12456900158185,2.12418725065927,3.14016459261344,2.67855438196257,2.40527915092945,-0.0135587506730235,-1.51315900087875,-0.0991074522416956,-0.286968107453148,-0.573032824450256,-0.404601810764891
59,B,-0.181800837448152,0.242825301204819,-0.331326265060244,45.0052451658996,7.92698590154065,42.2075627272368,0.440565849550028,0.179105292754607,0.211506249606703,25.68712913366,72.2782390625064,29.7132162852669,2.68964042927856,12.5782087026885,3.52688494784496,3.25388336493551,3.07704931022873,2.25388115165336,-0.463669690021692,-2.85357154982785,0.763476306760633,-0.296610940823088,-0.202138170394862,-0.464652133319881
60,B,-0.013425431425986,-0.0275984014532247,0.0849881743869224,-85.6444881409937,3.73218725880829,17.5794330881017,0.354934017584381,0.223986531092421,0.396845718438237,26.9916490483407,76.4369901738643,32.0599952023098,2.32736892776769,3.1878731031967,2.97721324343842,3.21189427818883,2.96539916013415,2.07727318226431,-0.0122530569047574,-1.11302792634744,0.703646194055939,-0.431962404549131,-0.183379916631916,-0.019166017967428
61,B,-0.0723258941478124,0.0404130146887389,-0.160416306831435,8.79967407084401,7.70778397073908,13.1211353443693,0.30611391485928,0.149563687862196,0.185362177405416,21.4850739152002,80.0544675165696,33.398666424755,4.48221698090661,9.86521839806857,3.08218353562228,5.69238779791042,3.01802464439846,8.51020486487938,-0.385449414292884,-2.41907212809075,0.28093117788095,-0.877987526204959,-0.568825518061289,-0.692505416746269
62,B,0.0769281672025715,0.0452016812126779,-0.243965980707394,25.0409595038814,4.2826224232889,-5.49288612953608,0.250424779638175,0.168348100668493,0.318105334265528,19.7687542619914,82.3097369299386,27.2906233019728,4.62453755583371,7.96373188128175,3.50461512601579,2.45640001683156,2.22645273213633,4.10078102914061,-0.927974799106902,-2.3078868651134,-0.739287063231396,-0.0400121956431203,-0.0151184047656532,0.432849577258348
63,B,0.172267850813932,-0.0232901339377703,-0.0769672532454159,-2.45132748585822,1.37903471896867,13.3828557424274,0.298402817621559,0.147447662778857,0.176413826835016,13.3811665712393,82.6954563062179,21.6642977161809,4.07003535539764,10.1899407833187,4.56915947531418,7.02546840382755,2.9467764674724,3.80796117373638,-0.304713257108653,-2.64675790519892,0.822823750056327,-0.830788418908587,0.151866058404118,0.266278556249973
64,B,-0.334502026683609,0.18900123888183,-0.297943233799232,21.536334130858,2.29472566488358,27.5892025501906,0.569280690434819,0.238377468813353,0.305709423069906,25.1249281047476,106.297892142086,24.6257332229655,2.68398135676658,6.54372545827562,2.78211344609166,5.75679251298488,1.78505768621869,5.2122789875149,-0.416327908485354,-2.18350579261775,0.202945579502301,0.0664717189031813,-0.225722661243344,0.0584310254133513
65,B,-0.221442807017545,0.128412280701754,-0.28654842105263,18.0284520675088,37.1706813256386,-45.9759836491229,0.318543264895413,0.173206024627952,0.384355997285477,23.6626285956183,92.996228118015,27.1974331271005,3.80408248477594,6.19317037936071,2.90014126544694,2.9997530764513,2.59382340087797,2.88388722396535,-0.874636663313902,-1.83082073128022,0.863708789544174,-0.598918439227921,-0.660205104039609,0.185589024893617
66,B,-0.258535178997609,0.0377135083532221,-0.0801457756563241,4.95900202823865,11.9093814231622,23.2797822195704,0.374910780766731,0.162047561797202,0.170219387398494,18.5027760088676,81.8751305154507,20.8432828663085,2.35714494269417,8.80744835236059,3.83400047970963,5.32495759357473,2.92212520593495,2.73294025577134,-0.163753402493529,-2.5302845710091,0.87615751792224,-0.40516548182841,-0.412433341076475,-0.79357221109107
67,B,-0.108404577114424,-0.144968855721393,-0.0226905472636866,18.2326361636319,5.73099338897519,4.9540844597015,0.535773111056905,0.32877639881412,0.288773268302083,24.3342655620273,72.6004282022019,36.5682348817358,2.20664202724853,2.15651354854843,2.93665003605921,3.01390748635361,3.32427643095762,1.78442273401351,-0.162278406929789,-0.895512948388993,0.537393929649157,-0.265574646937271,-0.70689299878715,-0.196857941799621
68,B,-0.0981408225481676,0.0668578947368421,-0.27485588725913,75.1715640392723,9.77675615565143,21.8081240742019,0.291709571196476,0.196067678655326,0.175670710687787,22.3715739907964,82.3493266989616,27.8997689388434,4.50235592419654,7.80374454067993,3.10319265668946,4.07001209498492,2.85065776725127,2.31431900043833,-0.683676505815475,-2.28405157038869,0.595553740628219,-0.337043514899252,-0.410622256630127,-0.499026472202538
69,B,-0.300865166384657,0.029755792442189,-0.177691347997747,14.6049109485899,7.02554246071626,13.0582736638466,0.442403138269026,0.156044007676131,0.243701290282715,21.0050777383738,82.5764600779058,22.2580258421424,2.19786775530573,8.79779281845768,3.19890992764198,3.15203182861312,2.31088747110776,3.50450599627205,-0.539695512453351,-2.49220073932482,0.666316925884234,-0.347912821489127,0.0100308472449187,-0.491554389826517
70,B,0.0313042565914551,-0.0711914107094317,0.0984680076107652,-5.51059831717644,29.0084259582767,-2.65902018048383,0.271866453282245,0.204590288310193,0.262000564395334,23.5257814463757,88.3074386073735,26.3753473248585,4.14027709007499,6.5206435268263,4.35013902065399,2.78987556915485,2.39575275939716,3.07054241159193,-0.827697199440481,-2.0745369068654,0.615568600942187,-0.807851075181116,-0.605717455598166,-0.617939573480671
71,B,-0.217177266961365,0.0972392004612723,-0.171623290409378,37.4880294353814,23.8128911688449,3.01203151835481,0.395355120916302,0.179564698962223,0.325189457092814,17.96067600745,84.2794329414658,18.9099788477749,2.34961654350967,7.48815248481872,3.97593535346429,3.54545667428968,2.66605880015128,2.29627823284679,-0.246559828529057,-2.25736394115216,1.16254476144593,-0.467992590323302,-0.512686856963404,-0.271104779226936
72,B,-0.139576913099864,0.0340619282317335,-0.0821575097276196,8.28625445219203,11.455594826096,14.5012959552962,0.252081354424522,0.182627660170322,0.170718058122212,21.4802716132627,78.908298360093,36.7232827077837,5.13366821739226,9.70300505989891,3.88933498784745,4.13459810820963,2.54580407974719,2.45263312508244,-0.602118904200258,-2.4624035252714,0.733285478654245,-0.394751888095493,-0.508592665676677,-0.273832915692468
73,B,0.0851238659543367,0.0183409227780479,-0.0596586789703746,-8.91300561029898,-52.1934670406994,17.8438895080136,0.248556952645842,0.153484771865742,0.212441376278531,20.8472557124612,92.0028073248582,26.4087568263657,4.74206354031563,9.39510576199621,5.98719554347397,3.69822111554753,2.5624893694254,2.78853866901454,0.124176925840116,-2.4071745350969,1.42480240605133,0.0317626378203256,0.770566631546862,-0.346148199799745
74,B,-0.336154911350755,0.406901356242003,-0.136721725461519,12.8862314233797,11.6136566051727,-8.7779297305794,0.404681463271004,0.197780886321736,0.173997075531388,22.0193348021158,76.9509915967663,29.1583305309094,2.72034576155714,5.46857632901596,2.70620645401109,2.81883053799614,2.77055552350036,2.43059523464312,-0.646074362829753,-1.74520353404964,0.542547342437811,0.0527962968860783,-0.381993787405638,-0.147308638173433
75,B,-0.202509918699188,0.0487237398373987,-0.151430081300812,5.05481735284877,-46.5983946883415,31.5099266552845,0.299235746149173,0.161004856311013,0.193914158728632,26.3053984050582,95.48854533811,31.5572583847352,3.78020911076381,6.69835036722492,5.00807614309608,2.89171945722076,3.00543885315869,7.89813536833078,-0.396776067211095,-2.05521777997018,1.27924677839062,0.690489447046896,0.964247376743369,0.95355303597551
76,B,-0.0128216356555563,0.0483617395067071,-0.11838188662917,2.615923900476,1.87823711363915,24.4950232687148,0.342966061020934,0.190789968232342,0.281622554335678,26.3122850127543,119.559166678879,26.2849837488321,3.14391882646126,6.57502715390534,4.40123762970469,3.13640882310901,1.44553564382885,3.12091860178188,-0.674382368190464,-2.0100607824782,1.34438177589947,-0.371358621191234,-0.0717948418585565,0.321516510750163
77,B,-0.0326647172292903,0.00381765892152583,0.0528676720736493,2.63112653102589,-19.1940988789018,24.9421372213941,0.298042301566141,0.185524080083338,0.315992131954297,20.487154848927,62.5567789601724,25.5900254105318,4.17109044729577,8.16420320376703,4.8709883328023,2.96854452303294,4.04201225295152,1.70066672340576,-1.09167288779902,-2.26576923200143,1.35068230872624,-0.951261263791038,0.0250984724833299,-0.350215900863092
78,B,-0.158544066181998,0.157203890699423,-0.187224256705943,51.6600358587617,-5.01936201581846,8.99142887465532,0.36953736619923,0.211654531739156,0.170772217716647,26.5321368401926,86.5010442478887,41.971870127377,3.64062538094315,6.13545368410163,3.15206851422295,2.9829044094714,2.0950005202392,8.48112660338954,-0.85412872228453,-1.93201030638669,0.380314238404614,-0.57291054661304,-0.215606385954542,0.0116364149354779
79,B,0.285568490624036,0.0782353273901011,-0.0689392991085108,103.233529869477,19.6421637746695,-23.323172023363,0.211427053957696,0.167140497065247,0.391178681584201,19.543320845672,87.0571441178722,20.7748721012887,3.22590624562864,7.69089022422459,2.30073681388185,3.07661839644255,2.38679252074965,3.80856394713978,-0.646287775014466,-2.29749748336431,-0.340572015284086,-0.577926450176273,-0.25215829767627,0.254901703942908
80,B,-0.220008984375002,0.00480445312500036,-0.00338695312500667,4.66201750625,7.92784886599607,13.7544997265625,0.256651079691976,0.18626047257562,0.242963351572215,20.9944243916442,124.506016610506,22.4260524290892,3.41211841734747,8.67082625372776,4.74682533406213,2.7457571854325,1.35839781603011,4.02044711089061,-0.0155708155532185,-2.47236792016807,1.09817419329711,0.655187861546987,-0.139837037805285,-0.254636609911136
81,B,-0.0420219216847593,0.0210538466600856,-0.193594123066796,130.979802364929,7.76017858269173,8.93878147943404,0.405991360368182,0.138778481582247,0.203319320948713,83.8623295602146,85.4029874223744,18.7455868895682,2.68270248269722,13.4449732136273,4.08711170049189,11.7703991993504,2.49226856598876,3.34651387370986,-0.457144835641938,-3.02253558276092,0.844474927266467,-3.2209982762147,-0.179584509081065,0.337503077193879
82,B,-0.176173578595314,-0.0170539799331107,-0.107915117056848,-133.670906339184,-56.9523165818628,10.5603524816054,0.356052487951167,0.173026642457784,0.179571561981387,64.2497054428361,99.8314518616027,20.1253038907608,3.38761526889721,9.16598555794307,3.48381396219069,19.1945344005704,2.6115250570333,2.19260595371954,-0.430350468950866,-2.57620347399552,0.422457102126318,4.14250460709965,0.853490046582451,-0.562820846193572
83,B,-0.224197803138379,0.0847909557774607,-0.11864479315264,57.8511861526762,10.1912148175464,41.2268648901569,0.353988261018166,0.20135953533165,0.284866658889527,27.8202078739907,80.1932113382633,20.4458583591002,2.71319853958012,4.32155754883465,2.69720039626428,3.48157970618642,2.68002739894529,1.93958151965848,-0.460425447030121,-1.60594676481697,0.631733781163396,-0.54051551049113,-0.172628714933794,-0.402057121101915
84,B,-0.2340523896929,0.0658543522767383,-0.217680352982705,22.4806544808506,10.8759345097843,21.985897102012,0.384953579592851,0.0855598151166885,0.133305110281114,21.9011923753837,86.8160952912403,23.331326228508,2.27481087891932,19.5792936900032,4.46756897510318,2.18997520418836,2.30847610126213,2.41157667039063,-0.41349607930399,-3.44448297290643,0.643900269400858,0.172231612936816,-0.267802404166777,-0.147991323969115
85,B,0.23864164470474,-0.00755170815031723,0.0361417813567556,8.41643753458889,-14.8747405940995,-19.3355093816496,0.268616836264707,0.177514310099055,0.162967130219283,21.1226251639508,86.4405019185678,23.584469364601,3.441178173409,6.75400616333188,3.27198497555765,6.43949558851999,2.4718927145282,3.4150045622125,0.429436123689468,-2.1625260712527,-0.77097053119339,-0.240528088552972,0.344759936050527,0.449571416659994
86,B,-0.109078563091161,0.130300897564903,-0.195877725900582,21.1673473279332,37.058670018539,21.6780668685852,0.316536311829385,0.203075626471784,0.227859285221328,18.8761492290724,79.7294434737459,23.4220089217077,3.14490129166111,5.82982416556952,3.35667712556119,2.51782455960057,3.67606213034116,2.6479892892658,-0.308991522514746,-1.84150875668237,0.726082373854779,0.420643161215867,-0.931317675133074,-0.608575652939294
87,B,0.0230245183407649,0.151194645183408,-0.190778642440865,12.406268623339,38.4519783337676,21.5567787144326,0.352739889856978,0.149498237564286,0.24138360536307,18.9413392501477,89.4110148530133,20.4013140935205,3.18491203912546,9.23432271037843,3.00064676331886,4.61486699272495,2.79341330748941,1.92628357747721,0.165048916672687,-2.35799297614332,-0.00915391635158434,0.87655211157415,-0.70227117128539,-0.394501184290996
